epoch,batch_idx,subject,session,processing_time_seconds,batch_processing_time_seconds,phase
39,17,subject-59,session-05,0.0026358366012573242,0.0052716732025146484,training
39,17,subject-08,session-01,0.0026358366012573242,0.0052716732025146484,training
39,18,subject-38,session-04,0.002680063247680664,0.005360126495361328,training
39,18,subject-58,session-05,0.002680063247680664,0.005360126495361328,training
39,19,subject-13,session-02,0.0025118589401245117,0.0050237178802490234,training
39,19,subject-55,session-00,0.0025118589401245117,0.0050237178802490234,training
39,20,subject-07,session-04,0.002390742301940918,0.004781484603881836,training
39,20,subject-16,session-00,0.002390742301940918,0.004781484603881836,training
39,21,subject-28,session-00,0.0026482343673706055,0.005296468734741211,training
39,21,subject-22,session-02,0.0026482343673706055,0.005296468734741211,training
39,22,subject-01,session-01,0.0026192665100097656,0.005238533020019531,training
39,22,subject-01,session-03,0.0026192665100097656,0.005238533020019531,training
39,23,subject-36,session-01,0.002619624137878418,0.005239248275756836,training
39,23,subject-33,session-06,0.002619624137878418,0.005239248275756836,training
39,24,subject-29,session-03,0.0026131868362426758,0.0052263736724853516,training
39,24,subject-54,session-05,0.0026131868362426758,0.0052263736724853516,training
39,25,subject-01,session-10,0.0025877952575683594,0.005175590515136719,training
39,25,subject-50,session-00,0.0025877952575683594,0.005175590515136719,training
39,26,subject-62,session-00,0.0027714967727661133,0.0055429935455322266,training
39,26,subject-06,session-04,0.0027714967727661133,0.0055429935455322266,training
39,27,subject-31,session-03,0.00262606143951416,0.00525212287902832,training
39,27,subject-40,session-00,0.00262606143951416,0.00525212287902832,training
39,28,subject-55,session-02,0.0026210546493530273,0.005242109298706055,training
39,28,subject-67,session-00,0.0026210546493530273,0.005242109298706055,training
39,29,subject-47,session-01,0.002848505973815918,0.005697011947631836,training
39,29,subject-56,session-00,0.002848505973815918,0.005697011947631836,training
39,30,subject-07,session-02,0.0026749372482299805,0.005349874496459961,training
39,30,subject-13,session-00,0.0026749372482299805,0.005349874496459961,training
39,31,subject-07,session-01,0.0025467872619628906,0.005093574523925781,training
39,31,subject-02,session-00,0.0025467872619628906,0.005093574523925781,training
39,32,subject-29,session-02,0.002829432487487793,0.005658864974975586,training
39,32,subject-01,session-08,0.002829432487487793,0.005658864974975586,training
39,33,subject-54,session-03,0.0026758909225463867,0.0053517818450927734,training
39,33,subject-39,session-07,0.0026758909225463867,0.0053517818450927734,training
39,34,subject-10,session-06,0.0026813745498657227,0.005362749099731445,training
39,34,subject-04,session-02,0.0026813745498657227,0.005362749099731445,training
39,35,subject-48,session-04,0.0024483203887939453,0.004896640777587891,training
39,35,subject-47,session-02,0.0024483203887939453,0.004896640777587891,training
39,36,subject-36,session-04,0.0026357173919677734,0.005271434783935547,training
39,36,subject-51,session-02,0.0026357173919677734,0.005271434783935547,training
39,37,subject-01,session-05,0.0028253793716430664,0.005650758743286133,training
39,37,subject-30,session-01,0.0028253793716430664,0.005650758743286133,training
39,38,subject-53,session-04,0.002574324607849121,0.005148649215698242,training
39,38,subject-38,session-00,0.002574324607849121,0.005148649215698242,training
39,39,subject-46,session-03,0.002653360366821289,0.005306720733642578,training
39,39,subject-11,session-02,0.002653360366821289,0.005306720733642578,training
39,40,subject-09,session-00,0.0029181241989135742,0.0058362483978271484,training
39,40,subject-04,session-01,0.0029181241989135742,0.0058362483978271484,training
39,41,subject-48,session-05,0.002613544464111328,0.005227088928222656,training
39,41,subject-46,session-00,0.002613544464111328,0.005227088928222656,training
39,42,subject-58,session-00,0.0026702880859375,0.005340576171875,training
39,42,subject-51,session-01,0.0026702880859375,0.005340576171875,training
39,43,subject-02,session-01,0.0026410818099975586,0.005282163619995117,training
39,43,subject-45,session-00,0.0026410818099975586,0.005282163619995117,training
39,44,subject-39,session-04,0.0023993253707885742,0.0047986507415771484,training
39,44,subject-11,session-05,0.0023993253707885742,0.0047986507415771484,training
39,45,subject-48,session-03,0.0027614831924438477,0.005522966384887695,training
39,45,subject-26,session-01,0.0027614831924438477,0.005522966384887695,training
39,46,subject-55,session-01,0.0026227235794067383,0.0052454471588134766,training
39,46,subject-10,session-00,0.0026227235794067383,0.0052454471588134766,training
39,47,subject-48,session-01,0.0027948617935180664,0.005589723587036133,training
39,47,subject-51,session-00,0.0027948617935180664,0.005589723587036133,training
39,48,subject-45,session-01,0.002698063850402832,0.005396127700805664,training
39,48,subject-41,session-00,0.002698063850402832,0.005396127700805664,training
39,49,subject-48,session-02,0.0026148557662963867,0.0052297115325927734,training
39,49,subject-13,session-03,0.0026148557662963867,0.0052297115325927734,training
39,50,subject-04,session-00,0.0025191307067871094,0.005038261413574219,training
39,50,subject-17,session-00,0.0025191307067871094,0.005038261413574219,training
39,51,subject-38,session-02,0.0028209686279296875,0.005641937255859375,training
39,51,subject-16,session-01,0.0028209686279296875,0.005641937255859375,training
39,52,subject-06,session-01,0.002359628677368164,0.004719257354736328,training
39,52,subject-43,session-03,0.002359628677368164,0.004719257354736328,training
39,53,subject-36,session-00,0.002499699592590332,0.004999399185180664,training
39,53,subject-39,session-02,0.002499699592590332,0.004999399185180664,training
39,54,subject-46,session-01,0.002906203269958496,0.005812406539916992,training
39,54,subject-08,session-03,0.002906203269958496,0.005812406539916992,training
39,55,subject-12,session-00,0.002482891082763672,0.004965782165527344,training
39,55,subject-43,session-00,0.002482891082763672,0.004965782165527344,training
39,56,subject-11,session-01,0.002733945846557617,0.005467891693115234,training
39,56,subject-34,session-00,0.002733945846557617,0.005467891693115234,training
39,57,subject-01,session-04,0.0029212236404418945,0.005842447280883789,training
39,57,subject-07,session-05,0.0029212236404418945,0.005842447280883789,training
39,58,subject-15,session-00,0.002557516098022461,0.005115032196044922,training
39,58,subject-05,session-06,0.002557516098022461,0.005115032196044922,training
39,59,subject-45,session-07,0.0029366016387939453,0.005873203277587891,training
39,59,subject-06,session-00,0.0029366016387939453,0.005873203277587891,training
39,60,subject-43,session-01,0.002756476402282715,0.00551295280456543,training
39,60,subject-21,session-00,0.002756476402282715,0.00551295280456543,training
39,61,subject-06,session-05,0.0029529333114624023,0.005905866622924805,training
39,61,subject-01,session-13,0.0029529333114624023,0.005905866622924805,training
39,62,subject-41,session-01,0.0024412870407104492,0.0048825740814208984,training
39,62,subject-54,session-01,0.0024412870407104492,0.0048825740814208984,training
39,63,subject-29,session-01,0.002520322799682617,0.005040645599365234,training
39,63,subject-16,session-04,0.002520322799682617,0.005040645599365234,training
39,64,subject-46,session-02,0.002488851547241211,0.004977703094482422,training
39,64,subject-18,session-01,0.002488851547241211,0.004977703094482422,training
39,65,subject-19,session-00,0.0031980276107788086,0.006396055221557617,training
39,65,subject-01,session-06,0.0031980276107788086,0.006396055221557617,training
39,66,subject-62,session-01,0.0026284456253051758,0.0052568912506103516,training
39,66,subject-08,session-02,0.0026284456253051758,0.0052568912506103516,training
39,67,subject-55,session-05,0.002669095993041992,0.005338191986083984,training
39,67,subject-67,session-01,0.002669095993041992,0.005338191986083984,training
39,68,subject-50,session-01,0.0026804208755493164,0.005360841751098633,training
39,68,subject-39,session-03,0.0026804208755493164,0.005360841751098633,training
39,69,subject-16,session-03,0.002838611602783203,0.005677223205566406,training
39,69,subject-01,session-12,0.002838611602783203,0.005677223205566406,training
39,70,subject-37,session-01,0.0027883052825927734,0.005576610565185547,training
39,70,subject-55,session-03,0.0027883052825927734,0.005576610565185547,training
39,71,subject-33,session-02,0.0025513172149658203,0.005102634429931641,training
39,71,subject-33,session-03,0.0025513172149658203,0.005102634429931641,training
39,72,subject-18,session-02,0.0026853084564208984,0.005370616912841797,training
39,72,subject-33,session-04,0.0026853084564208984,0.005370616912841797,training
39,73,subject-50,session-03,0.002762317657470703,0.005524635314941406,training
39,73,subject-06,session-02,0.002762317657470703,0.005524635314941406,training
39,74,subject-39,session-01,0.0025739669799804688,0.0051479339599609375,training
39,74,subject-05,session-00,0.0025739669799804688,0.0051479339599609375,training
39,75,subject-01,session-02,0.003245115280151367,0.006490230560302734,training
39,75,subject-20,session-00,0.003245115280151367,0.006490230560302734,training
39,76,subject-30,session-00,0.002888798713684082,0.005777597427368164,training
39,76,subject-05,session-07,0.002888798713684082,0.005777597427368164,training
39,77,subject-57,session-02,0.0030127763748168945,0.006025552749633789,training
39,77,subject-18,session-00,0.0030127763748168945,0.006025552749633789,training
39,78,subject-62,session-02,0.002635359764099121,0.005270719528198242,training
39,78,subject-07,session-03,0.002635359764099121,0.005270719528198242,training
39,79,subject-53,session-00,0.0027998685836791992,0.0055997371673583984,training
39,79,subject-26,session-00,0.0027998685836791992,0.0055997371673583984,training
39,80,subject-05,session-02,0.002682924270629883,0.005365848541259766,training
39,80,subject-08,session-00,0.002682924270629883,0.005365848541259766,training
39,81,subject-36,session-02,0.002719879150390625,0.00543975830078125,training
39,81,subject-29,session-00,0.002719879150390625,0.00543975830078125,training
39,82,subject-57,session-04,0.002778172492980957,0.005556344985961914,training
39,82,subject-55,session-04,0.002778172492980957,0.005556344985961914,training
39,83,subject-38,session-03,0.0025888681411743164,0.005177736282348633,training
39,83,subject-57,session-00,0.0025888681411743164,0.005177736282348633,training
39,84,subject-62,session-03,0.0026018619537353516,0.005203723907470703,training
39,84,subject-45,session-05,0.0026018619537353516,0.005203723907470703,training
39,85,subject-50,session-02,0.0026139020919799805,0.005227804183959961,training
39,85,subject-05,session-04,0.0026139020919799805,0.005227804183959961,training
39,86,subject-53,session-02,0.002556324005126953,0.005112648010253906,training
39,86,subject-23,session-00,0.002556324005126953,0.005112648010253906,training
39,87,subject-38,session-01,0.0025777816772460938,0.0051555633544921875,training
39,87,subject-15,session-02,0.0025777816772460938,0.0051555633544921875,training
39,88,subject-01,session-09,0.0027524232864379883,0.0055048465728759766,training
39,88,subject-33,session-00,0.0027524232864379883,0.0055048465728759766,training
39,89,subject-21,session-01,0.0026352405548095703,0.005270481109619141,training
39,89,subject-31,session-02,0.0026352405548095703,0.005270481109619141,training
39,90,subject-63,session-00,0.002890467643737793,0.005780935287475586,training
39,90,subject-54,session-06,0.002890467643737793,0.005780935287475586,training
39,91,subject-02,session-03,0.00275576114654541,0.00551152229309082,training
39,91,subject-21,session-02,0.00275576114654541,0.00551152229309082,training
39,92,subject-56,session-04,0.0028526782989501953,0.005705356597900391,training
39,92,subject-41,session-02,0.0028526782989501953,0.005705356597900391,training
39,93,subject-28,session-01,0.0028825998306274414,0.005765199661254883,training
39,93,subject-39,session-06,0.0028825998306274414,0.005765199661254883,training
39,94,subject-45,session-04,0.002978682518005371,0.005957365036010742,training
39,94,subject-51,session-07,0.002978682518005371,0.005957365036010742,training
39,95,subject-40,session-01,0.0026082992553710938,0.0052165985107421875,training
39,95,subject-33,session-05,0.0026082992553710938,0.0052165985107421875,training
39,96,subject-34,session-01,0.002583146095275879,0.005166292190551758,training
39,96,subject-33,session-01,0.002583146095275879,0.005166292190551758,training
39,97,subject-13,session-01,0.003236532211303711,0.006473064422607422,training
39,97,subject-25,session-00,0.003236532211303711,0.006473064422607422,training
39,98,subject-11,session-00,0.0030770301818847656,0.006154060363769531,training
39,98,subject-23,session-01,0.0030770301818847656,0.006154060363769531,training
39,99,subject-43,session-02,0.0023430585861206055,0.004686117172241211,training
39,99,subject-39,session-00,0.0023430585861206055,0.004686117172241211,training
39,100,subject-54,session-00,0.0023423433303833008,0.0046846866607666016,training
39,100,subject-59,session-00,0.0023423433303833008,0.0046846866607666016,training
39,101,subject-31,session-01,0.0030289888381958008,0.0060579776763916016,training
39,101,subject-55,session-06,0.0030289888381958008,0.0060579776763916016,training
39,102,subject-31,session-00,0.0024858713150024414,0.004971742630004883,training
39,102,subject-16,session-02,0.0024858713150024414,0.004971742630004883,training
39,103,subject-05,session-03,0.0025315284729003906,0.005063056945800781,training
39,103,subject-15,session-01,0.0025315284729003906,0.005063056945800781,training
39,104,subject-53,session-05,0.002672553062438965,0.00534510612487793,training
39,104,subject-56,session-02,0.002672553062438965,0.00534510612487793,training
39,105,subject-39,session-05,0.002295970916748047,0.004591941833496094,training
39,105,subject-50,session-05,0.002295970916748047,0.004591941833496094,training
39,106,subject-50,session-06,0.002615809440612793,0.005231618881225586,training
39,106,subject-22,session-01,0.002615809440612793,0.005231618881225586,training
39,107,subject-54,session-04,0.0026273727416992188,0.0052547454833984375,training
39,107,subject-17,session-02,0.0026273727416992188,0.0052547454833984375,training
39,108,subject-02,session-02,0.002591252326965332,0.005182504653930664,training
39,108,subject-50,session-04,0.002591252326965332,0.005182504653930664,training
39,0,subject-24,session-02,0.001817464828491211,0.003634929656982422,validation
39,0,subject-00,session-02,0.001817464828491211,0.003634929656982422,validation
39,1,subject-24,session-00,0.0011668205261230469,0.0023336410522460938,validation
39,1,subject-44,session-00,0.0011668205261230469,0.0023336410522460938,validation
39,2,subject-35,session-05,0.0011428594589233398,0.0022857189178466797,validation
39,2,subject-00,session-03,0.0011428594589233398,0.0022857189178466797,validation
39,3,subject-49,session-01,0.0008963346481323242,0.0017926692962646484,validation
39,3,subject-35,session-01,0.0008963346481323242,0.0017926692962646484,validation
39,4,subject-49,session-00,0.0008951425552368164,0.0017902851104736328,validation
39,4,subject-00,session-00,0.0008951425552368164,0.0017902851104736328,validation
39,5,subject-24,session-04,0.0008949041366577148,0.0017898082733154297,validation
39,5,subject-03,session-00,0.0008949041366577148,0.0017898082733154297,validation
39,6,subject-14,session-00,0.0009027719497680664,0.0018055438995361328,validation
39,6,subject-32,session-00,0.0009027719497680664,0.0018055438995361328,validation
39,7,subject-00,session-01,0.0008678436279296875,0.001735687255859375,validation
39,7,subject-24,session-06,0.0008678436279296875,0.001735687255859375,validation
39,8,subject-44,session-01,0.0008370876312255859,0.0016741752624511719,validation
39,8,subject-52,session-00,0.0008370876312255859,0.0016741752624511719,validation
39,9,subject-42,session-00,0.0008243322372436523,0.0016486644744873047,validation
39,9,subject-66,session-00,0.0008243322372436523,0.0016486644744873047,validation
39,10,subject-35,session-03,0.0008224248886108398,0.0016448497772216797,validation
39,10,subject-24,session-05,0.0008224248886108398,0.0016448497772216797,validation
39,11,subject-35,session-00,0.0008962154388427734,0.0017924308776855469,validation
39,11,subject-24,session-03,0.0008962154388427734,0.0017924308776855469,validation
39,12,subject-14,session-01,0.0008615255355834961,0.0017230510711669922,validation
39,12,subject-24,session-01,0.0008615255355834961,0.0017230510711669922,validation
39,13,subject-52,session-01,0.0008172988891601562,0.0016345977783203125,validation
39,13,subject-35,session-02,0.0008172988891601562,0.0016345977783203125,validation
39,14,subject-65,session-00,0.0008422136306762695,0.001684427261352539,validation
39,14,subject-03,session-01,0.0008422136306762695,0.001684427261352539,validation
39,15,subject-35,session-04,0.0009530782699584961,0.0019061565399169922,validation
39,15,subject-14,session-02,0.0009530782699584961,0.0019061565399169922,validation
39,16,subject-42,session-01,0.0008339881896972656,0.0016679763793945312,validation
39,16,subject-64,session-01,0.0008339881896972656,0.0016679763793945312,validation
39,17,subject-32,session-01,0.0017786026000976562,0.0017786026000976562,validation
40,0,subject-01,session-10,0.004220128059387207,0.008440256118774414,training
40,0,subject-17,session-02,0.004220128059387207,0.008440256118774414,training
40,1,subject-57,session-04,0.0026514530181884766,0.005302906036376953,training
40,1,subject-05,session-04,0.0026514530181884766,0.005302906036376953,training
40,2,subject-46,session-01,0.002648472785949707,0.005296945571899414,training
40,2,subject-07,session-00,0.002648472785949707,0.005296945571899414,training
40,3,subject-33,session-06,0.002701401710510254,0.005402803421020508,training
40,3,subject-47,session-02,0.002701401710510254,0.005402803421020508,training
40,4,subject-11,session-01,0.0024448633193969727,0.004889726638793945,training
40,4,subject-51,session-06,0.0024448633193969727,0.004889726638793945,training
40,5,subject-11,session-04,0.002610445022583008,0.005220890045166016,training
40,5,subject-56,session-04,0.002610445022583008,0.005220890045166016,training
40,6,subject-48,session-04,0.0026154518127441406,0.005230903625488281,training
40,6,subject-62,session-01,0.0026154518127441406,0.005230903625488281,training
40,7,subject-56,session-02,0.0026824474334716797,0.005364894866943359,training
40,7,subject-36,session-02,0.0026824474334716797,0.005364894866943359,training
40,8,subject-43,session-03,0.0026787519454956055,0.005357503890991211,training
40,8,subject-05,session-00,0.0026787519454956055,0.005357503890991211,training
40,9,subject-55,session-02,0.0024820566177368164,0.004964113235473633,training
40,9,subject-07,session-04,0.0024820566177368164,0.004964113235473633,training
40,10,subject-28,session-01,0.0024499893188476562,0.0048999786376953125,training
40,10,subject-48,session-05,0.0024499893188476562,0.0048999786376953125,training
40,11,subject-18,session-03,0.0026841163635253906,0.005368232727050781,training
40,11,subject-13,session-01,0.0026841163635253906,0.005368232727050781,training
40,12,subject-58,session-05,0.002588629722595215,0.00517725944519043,training
40,12,subject-05,session-07,0.002588629722595215,0.00517725944519043,training
40,13,subject-56,session-03,0.00255739688873291,0.00511479377746582,training
40,13,subject-40,session-00,0.00255739688873291,0.00511479377746582,training
40,14,subject-54,session-01,0.0026061534881591797,0.005212306976318359,training
40,14,subject-08,session-00,0.0026061534881591797,0.005212306976318359,training
40,15,subject-01,session-01,0.0026062726974487305,0.005212545394897461,training
40,15,subject-10,session-06,0.0026062726974487305,0.005212545394897461,training
40,16,subject-33,session-04,0.0026999711990356445,0.005399942398071289,training
40,16,subject-45,session-04,0.0026999711990356445,0.005399942398071289,training
40,17,subject-34,session-01,0.0027151107788085938,0.0054302215576171875,training
40,17,subject-62,session-02,0.0027151107788085938,0.0054302215576171875,training
40,18,subject-53,session-02,0.0027223825454711914,0.005444765090942383,training
40,18,subject-17,session-01,0.0027223825454711914,0.005444765090942383,training
40,19,subject-07,session-02,0.0025496482849121094,0.005099296569824219,training
40,19,subject-39,session-01,0.0025496482849121094,0.005099296569824219,training
40,20,subject-62,session-00,0.002647995948791504,0.005295991897583008,training
40,20,subject-54,session-05,0.002647995948791504,0.005295991897583008,training
40,21,subject-48,session-03,0.0026918649673461914,0.005383729934692383,training
40,21,subject-50,session-03,0.0026918649673461914,0.005383729934692383,training
40,22,subject-40,session-01,0.0026617050170898438,0.0053234100341796875,training
40,22,subject-09,session-01,0.0026617050170898438,0.0053234100341796875,training
40,23,subject-21,session-01,0.002591848373413086,0.005183696746826172,training
40,23,subject-23,session-01,0.002591848373413086,0.005183696746826172,training
40,24,subject-29,session-01,0.002572298049926758,0.005144596099853516,training
40,24,subject-31,session-02,0.002572298049926758,0.005144596099853516,training
40,25,subject-13,session-02,0.0025919675827026367,0.0051839351654052734,training
40,25,subject-08,session-02,0.0025919675827026367,0.0051839351654052734,training
40,26,subject-04,session-01,0.0025812387466430664,0.005162477493286133,training
40,26,subject-06,session-02,0.0025812387466430664,0.005162477493286133,training
40,27,subject-36,session-01,0.002547621726989746,0.005095243453979492,training
40,27,subject-41,session-01,0.002547621726989746,0.005095243453979492,training
40,28,subject-53,session-00,0.002627849578857422,0.005255699157714844,training
40,28,subject-36,session-04,0.002627849578857422,0.005255699157714844,training
40,29,subject-30,session-01,0.0029474496841430664,0.005894899368286133,training
40,29,subject-16,session-04,0.0029474496841430664,0.005894899368286133,training
40,30,subject-29,session-00,0.002573370933532715,0.00514674186706543,training
40,30,subject-67,session-01,0.002573370933532715,0.00514674186706543,training
40,31,subject-20,session-00,0.0025964975357055664,0.005192995071411133,training
40,31,subject-33,session-03,0.0025964975357055664,0.005192995071411133,training
40,32,subject-48,session-00,0.002665877342224121,0.005331754684448242,training
40,32,subject-01,session-12,0.002665877342224121,0.005331754684448242,training
40,33,subject-57,session-06,0.002481818199157715,0.00496363639831543,training
40,33,subject-02,session-01,0.002481818199157715,0.00496363639831543,training
40,34,subject-54,session-02,0.0023818016052246094,0.004763603210449219,training
40,34,subject-02,session-00,0.0023818016052246094,0.004763603210449219,training
40,35,subject-01,session-13,0.002706289291381836,0.005412578582763672,training
40,35,subject-15,session-01,0.002706289291381836,0.005412578582763672,training
40,36,subject-13,session-00,0.0025893449783325195,0.005178689956665039,training
40,36,subject-51,session-02,0.0025893449783325195,0.005178689956665039,training
40,37,subject-36,session-00,0.002614140510559082,0.005228281021118164,training
40,37,subject-53,session-04,0.002614140510559082,0.005228281021118164,training
40,38,subject-51,session-04,0.0026209354400634766,0.005241870880126953,training
40,38,subject-51,session-03,0.0026209354400634766,0.005241870880126953,training
40,39,subject-06,session-01,0.002611994743347168,0.005223989486694336,training
40,39,subject-59,session-05,0.002611994743347168,0.005223989486694336,training
40,40,subject-04,session-00,0.002659916877746582,0.005319833755493164,training
40,40,subject-38,session-00,0.002659916877746582,0.005319833755493164,training
40,41,subject-39,session-03,0.0038901567459106445,0.007780313491821289,training
40,41,subject-50,session-06,0.0038901567459106445,0.007780313491821289,training
40,42,subject-37,session-01,0.002982497215270996,0.005964994430541992,training
40,42,subject-55,session-03,0.002982497215270996,0.005964994430541992,training
40,43,subject-54,session-04,0.0029462575912475586,0.005892515182495117,training
40,43,subject-15,session-02,0.0029462575912475586,0.005892515182495117,training
40,44,subject-28,session-02,0.0024700164794921875,0.004940032958984375,training
40,44,subject-23,session-00,0.0024700164794921875,0.004940032958984375,training
40,45,subject-16,session-03,0.0029211044311523438,0.0058422088623046875,training
40,45,subject-41,session-02,0.0029211044311523438,0.0058422088623046875,training
40,46,subject-16,session-02,0.0023581981658935547,0.004716396331787109,training
40,46,subject-53,session-01,0.0023581981658935547,0.004716396331787109,training
40,47,subject-50,session-00,0.002602100372314453,0.005204200744628906,training
40,47,subject-11,session-02,0.002602100372314453,0.005204200744628906,training
40,48,subject-39,session-04,0.002802133560180664,0.005604267120361328,training
40,48,subject-02,session-02,0.002802133560180664,0.005604267120361328,training
40,49,subject-56,session-00,0.0028069019317626953,0.005613803863525391,training
40,49,subject-06,session-04,0.0028069019317626953,0.005613803863525391,training
40,50,subject-21,session-02,0.0025663375854492188,0.0051326751708984375,training
40,50,subject-08,session-01,0.0025663375854492188,0.0051326751708984375,training
40,51,subject-45,session-02,0.0028481483459472656,0.005696296691894531,training
40,51,subject-53,session-03,0.0028481483459472656,0.005696296691894531,training
40,52,subject-36,session-03,0.0025949478149414062,0.0051898956298828125,training
40,52,subject-01,session-00,0.0025949478149414062,0.0051898956298828125,training
40,53,subject-26,session-00,0.0024374723434448242,0.0048749446868896484,training
40,53,subject-47,session-01,0.0024374723434448242,0.0048749446868896484,training
40,54,subject-31,session-01,0.002459287643432617,0.004918575286865234,training
40,54,subject-29,session-02,0.002459287643432617,0.004918575286865234,training
40,55,subject-33,session-02,0.0025604963302612305,0.005120992660522461,training
40,55,subject-06,session-03,0.0025604963302612305,0.005120992660522461,training
40,56,subject-46,session-00,0.0025643110275268555,0.005128622055053711,training
40,56,subject-12,session-00,0.0025643110275268555,0.005128622055053711,training
40,57,subject-47,session-00,0.0026139020919799805,0.005227804183959961,training
40,57,subject-46,session-03,0.0026139020919799805,0.005227804183959961,training
40,58,subject-50,session-02,0.002587556838989258,0.005175113677978516,training
40,58,subject-16,session-00,0.002587556838989258,0.005175113677978516,training
40,59,subject-51,session-00,0.002616405487060547,0.005232810974121094,training
40,59,subject-57,session-00,0.002616405487060547,0.005232810974121094,training
40,60,subject-54,session-06,0.0028023719787597656,0.005604743957519531,training
40,60,subject-05,session-05,0.0028023719787597656,0.005604743957519531,training
40,61,subject-22,session-00,0.0024831295013427734,0.004966259002685547,training
40,61,subject-33,session-05,0.0024831295013427734,0.004966259002685547,training
40,62,subject-06,session-00,0.0025066137313842773,0.005013227462768555,training
40,62,subject-51,session-07,0.0025066137313842773,0.005013227462768555,training
40,63,subject-06,session-06,0.002314925193786621,0.004629850387573242,training
40,63,subject-08,session-03,0.002314925193786621,0.004629850387573242,training
40,64,subject-41,session-00,0.002373933792114258,0.004747867584228516,training
40,64,subject-67,session-00,0.002373933792114258,0.004747867584228516,training
40,65,subject-01,session-09,0.0027980804443359375,0.005596160888671875,training
40,65,subject-15,session-00,0.0027980804443359375,0.005596160888671875,training
40,66,subject-11,session-03,0.002583742141723633,0.005167484283447266,training
40,66,subject-07,session-01,0.002583742141723633,0.005167484283447266,training
40,67,subject-30,session-00,0.0027092695236206055,0.005418539047241211,training
40,67,subject-06,session-05,0.0027092695236206055,0.005418539047241211,training
40,68,subject-31,session-03,0.0023854970932006836,0.004770994186401367,training
40,68,subject-18,session-02,0.0023854970932006836,0.004770994186401367,training
40,69,subject-53,session-05,0.002713918685913086,0.005427837371826172,training
40,69,subject-13,session-04,0.002713918685913086,0.005427837371826172,training
40,70,subject-62,session-03,0.0026973485946655273,0.005394697189331055,training
40,70,subject-56,session-01,0.0026973485946655273,0.005394697189331055,training
40,71,subject-10,session-00,0.0029698610305786133,0.0059397220611572266,training
40,71,subject-22,session-02,0.0029698610305786133,0.0059397220611572266,training
40,72,subject-07,session-03,0.002645134925842285,0.00529026985168457,training
40,72,subject-22,session-01,0.002645134925842285,0.00529026985168457,training
40,73,subject-45,session-00,0.002982020378112793,0.005964040756225586,training
40,73,subject-50,session-05,0.002982020378112793,0.005964040756225586,training
40,74,subject-27,session-01,0.0027718544006347656,0.005543708801269531,training
40,74,subject-05,session-02,0.0027718544006347656,0.005543708801269531,training
40,75,subject-05,session-03,0.002701282501220703,0.005402565002441406,training
40,75,subject-43,session-02,0.002701282501220703,0.005402565002441406,training
40,76,subject-33,session-00,0.00245511531829834,0.00491023063659668,training
40,76,subject-39,session-02,0.00245511531829834,0.00491023063659668,training
40,77,subject-01,session-06,0.0024832487106323242,0.0049664974212646484,training
40,77,subject-55,session-04,0.0024832487106323242,0.0049664974212646484,training
40,78,subject-02,session-03,0.0023717880249023438,0.0047435760498046875,training
40,78,subject-18,session-00,0.0023717880249023438,0.0047435760498046875,training
40,79,subject-39,session-06,0.002184152603149414,0.004368305206298828,training
40,79,subject-45,session-07,0.002184152603149414,0.004368305206298828,training
40,80,subject-55,session-06,0.0021882057189941406,0.004376411437988281,training
40,80,subject-50,session-01,0.0021882057189941406,0.004376411437988281,training
40,81,subject-01,session-08,0.002198934555053711,0.004397869110107422,training
40,81,subject-55,session-00,0.002198934555053711,0.004397869110107422,training
40,82,subject-39,session-00,0.0023943185806274414,0.004788637161254883,training
40,82,subject-33,session-01,0.0023943185806274414,0.004788637161254883,training
40,83,subject-55,session-01,0.0023485422134399414,0.004697084426879883,training
40,83,subject-57,session-02,0.0023485422134399414,0.004697084426879883,training
40,84,subject-01,session-03,0.0023505687713623047,0.004701137542724609,training
40,84,subject-34,session-00,0.0023505687713623047,0.004701137542724609,training
40,85,subject-51,session-05,0.0024706125259399414,0.004941225051879883,training
40,85,subject-11,session-05,0.0024706125259399414,0.004941225051879883,training
40,86,subject-54,session-00,0.0024580955505371094,0.004916191101074219,training
40,86,subject-38,session-04,0.0024580955505371094,0.004916191101074219,training
40,87,subject-48,session-01,0.0022238492965698242,0.0044476985931396484,training
40,87,subject-13,session-03,0.0022238492965698242,0.0044476985931396484,training
40,88,subject-48,session-06,0.002211332321166992,0.004422664642333984,training
40,88,subject-27,session-00,0.002211332321166992,0.004422664642333984,training
40,89,subject-25,session-00,0.0022132396697998047,0.004426479339599609,training
40,89,subject-11,session-00,0.0022132396697998047,0.004426479339599609,training
40,90,subject-04,session-02,0.0022510290145874023,0.004502058029174805,training
40,90,subject-50,session-04,0.0022510290145874023,0.004502058029174805,training
40,91,subject-38,session-01,0.0022236108779907227,0.004447221755981445,training
40,91,subject-48,session-02,0.0022236108779907227,0.004447221755981445,training
40,92,subject-58,session-00,0.002344489097595215,0.00468897819519043,training
40,92,subject-45,session-05,0.002344489097595215,0.00468897819519043,training
40,93,subject-21,session-00,0.0021935701370239258,0.0043871402740478516,training
40,93,subject-45,session-03,0.0021935701370239258,0.0043871402740478516,training
40,94,subject-01,session-02,0.002192258834838867,0.004384517669677734,training
40,94,subject-38,session-03,0.002192258834838867,0.004384517669677734,training
40,95,subject-18,session-01,0.0021936893463134766,0.004387378692626953,training
40,95,subject-25,session-01,0.0021936893463134766,0.004387378692626953,training
